Startdatum,Enddatum,Ort,Anzahl der Waldbrände,Jahreszeit,Dauer,avgtemp_c,maxwind_kph,totalprecip_mm,avghumidity,Waldfläche in Hektar
2014-06-01,2014-06-30,Hessen,8,2,30,18.35,12.050000000000002,1.2659999999999998,68.7,839306
2014-06-01,2014-06-30,Mecklenburg-Vorpommern,2,2,30,15.803333333333333,17.106666666666662,1.527,74.66666666666667,490225
2014-06-01,2014-06-30,Niedersachsen,11,2,30,15.67666666666667,15.76,2.01,79.43333333333334,1014470
2014-06-01,2014-06-30,Nordrhein-Westfalen,1,2,30,16.013333333333332,13.533333333333331,2.083333333333333,79.96666666666667,849507
2014-06-01,2014-06-30,Rheinland-Pfalz,6,2,30,17.373333333333335,12.639999999999995,1.4860000000000002,70.96666666666667,805440
2014-06-01,2014-06-30,Saarland,0,2,30,16.45333333333333,13.43,1.511,71.56666666666666,85623
2014-06-01,2014-06-30,Sachsen,8,2,30,16.696666666666665,14.3,2.064,70.33333333333333,495184
2014-06-01,2014-06-30,Sachsen-Anhalt,8,2,30,16.970000000000002,14.066666666666665,1.22,69.93333333333334,456545
2014-06-01,2014-06-30,Schleswig-Holstein,1,2,30,15.07,17.77,1.5699999999999998,78.33333333333333,162014
2014-06-01,2014-06-30,Thuringen,2,2,30,15.43,13.049999999999995,1.1566666666666665,73.3,527936
2014-07-01,2014-07-31,Baden-Wurttemberg,2,2,31,19.425806451612903,12.261290322580642,6.028709677419355,77.41935483870968,1352564
2014-07-01,2014-07-31,Bayern,13,2,31,16.174193548387095,10.1,6.0838709677419365,83.29032258064517,2487176
2014-07-01,2014-07-31,Berlin,0,2,31,21.6483870967742,15.641935483870965,3.9164516129032254,65.83870967741936,15752
2014-07-01,2014-07-31,Brandenburg,37,2,31,21.14516129032258,14.59032258064516,3.2645161290322577,69.80645161290323,1030796
2014-07-01,2014-07-31,Bremen,0,2,31,20.01935483870967,15.567741935483872,2.645806451612903,76.2258064516129,461
2014-07-01,2014-07-31,Hamburg,0,2,31,20.2,16.267741935483873,1.7032258064516133,75.83870967741936,4016
2014-07-01,2014-07-31,Hessen,0,2,31,18.964516129032265,11.516129032258062,6.999354838709677,78.83870967741936,839306
2014-07-01,2014-07-31,Mecklenburg-Vorpommern,5,2,31,20.180645161290325,18.41935483870968,2.601935483870968,73.06451612903226,490225
2014-07-01,2014-07-31,Niedersachsen,7,2,31,20.032258064516128,15.119354838709675,2.724838709677419,76.41935483870968,1014470
2014-07-01,2014-07-31,Nordrhein-Westfalen,4,2,31,19.4741935483871,13.593548387096773,4.640967741935483,80.0,849507
2014-07-01,2014-07-31,Rheinland-Pfalz,1,2,31,18.92903225806452,12.59032258064516,5.50032258064516,78.80645161290323,805440
2014-07-01,2014-07-31,Saarland,0,2,31,18.416129032258063,13.190322580645164,5.258064516129031,77.45161290322581,85623
2014-07-01,2014-07-31,Sachsen,10,2,31,20.06129032258065,11.706451612903225,3.368387096774194,74.70967741935483,495184
2014-07-01,2014-07-31,Sachsen-Anhalt,3,2,31,20.854838709677416,12.9,4.341935483870968,70.09677419354838,456545
2014-07-01,2014-07-31,Schleswig-Holstein,1,2,31,19.31290322580645,17.98709677419355,2.428064516129032,76.45161290322581,162014
2014-07-01,2014-07-31,Thuringen,3,2,31,19.06774193548388,11.564516129032262,3.95225806451613,74.83870967741936,527936
2014-08-01,2014-08-31,Baden-Wurttemberg,1,2,31,16.86774193548387,14.82258064516129,3.683870967741936,77.35483870967742,1352564
2014-08-01,2014-08-31,Bayern,3,2,31,13.858064516129035,9.348387096774196,5.910322580645162,86.83870967741936,2487176
2014-08-01,2014-08-31,Berlin,0,2,31,17.925806451612896,15.98064516129032,2.1064516129032262,66.87096774193549,15752
2014-08-01,2014-08-31,Brandenburg,2,2,31,17.561290322580643,15.1,2.212903225806452,68.7741935483871,1030796
2014-08-01,2014-08-31,Bremen,0,2,31,16.47741935483871,18.36774193548388,2.1580645161290324,75.29032258064517,461
2014-08-01,2014-08-31,Hamburg,0,2,31,16.641935483870967,17.95483870967742,2.3387096774193545,75.35483870967742,4016
2014-08-01,2014-08-31,Hessen,0,2,31,16.38709677419355,13.709677419354838,2.6780645161290315,80.0,839306
2014-08-01,2014-08-31,Mecklenburg-Vorpommern,1,2,31,17.041935483870965,19.687096774193545,2.3754838709677424,71.93548387096774,490225
2014-08-01,2014-08-31,Niedersachsen,3,2,31,16.58709677419355,17.332258064516125,1.8193548387096776,74.3225806451613,1014470
2014-08-01,2014-08-31,Nordrhein-Westfalen,1,2,31,16.119354838709675,16.867741935483874,3.574193548387097,79.45161290322581,849507
2014-08-01,2014-08-31,Rheinland-Pfalz,0,2,31,15.796774193548387,14.848387096774193,4.162258064516128,80.61290322580645,805440
2014-08-01,2014-08-31,Saarland,1,2,31,15.106451612903223,15.819354838709678,4.920322580645162,79.6774193548387,85623
2014-08-01,2014-08-31,Sachsen,3,2,31,16.958064516129035,13.04516129032258,2.589354838709678,73.25806451612904,495184
2014-08-01,2014-08-31,Sachsen-Anhalt,1,2,31,17.58709677419355,14.216129032258063,2.396774193548387,67.35483870967742,456545
2014-08-01,2014-08-31,Schleswig-Holstein,0,2,31,16.277419354838706,20.60645161290323,3.285161290322581,78.16129032258064,162014
2014-08-01,2014-08-31,Thuringen,0,2,31,15.800000000000004,13.99032258064516,2.564516129032258,73.38709677419355,527936
2014-09-01,2014-09-30,Baden-Wurttemberg,0,3,30,15.513333333333332,9.933333333333335,1.334666666666667,81.86666666666666,1352564
2014-09-01,2014-09-30,Bayern,0,3,30,12.503333333333334,9.786666666666664,4.933333333333333,86.56666666666666,2487176
2014-09-01,2014-09-30,Berlin,0,3,30,16.226666666666667,15.55,1.4533333333333336,75.3,15752
2014-09-01,2014-09-30,Brandenburg,3,3,30,16.033333333333335,14.426666666666666,1.6333333333333333,78.1,1030796
2014-09-01,2014-09-30,Bremen,0,3,30,15.843333333333335,14.8,0.931,82.33333333333333,461
2014-09-01,2014-09-30,Hamburg,0,3,30,15.793333333333331,14.43,1.6246666666666667,82.46666666666667,4016
2014-09-01,2014-09-30,Hessen,0,3,30,15.296666666666662,9.54,1.3333333333333337,81.66666666666667,839306
2014-09-01,2014-09-30,Mecklenburg-Vorpommern,0,3,30,15.683333333333332,17.350000000000005,2.0700000000000003,79.8,490225
2014-09-01,2014-09-30,Niedersachsen,2,3,30,15.610000000000005,14.18,1.3850000000000005,82.13333333333334,1014470
2014-09-01,2014-09-30,Nordrhein-Westfalen,1,3,30,15.646666666666668,12.770000000000003,1.0923333333333334,83.36666666666666,849507
2014-09-01,2014-09-30,Rheinland-Pfalz,0,3,30,15.046666666666663,10.933333333333335,1.0666666666666669,83.26666666666667,805440
2014-09-01,2014-09-30,Saarland,0,3,30,14.500000000000002,11.64666666666667,1.006,82.6,85623
2014-09-01,2014-09-30,Sachsen,1,3,30,14.91333333333333,13.373333333333337,2.8110000000000004,83.9,495184
2014-09-01,2014-09-30,Sachsen-Anhalt,0,3,30,16.066666666666663,13.496666666666664,1.2866666666666666,78.5,456545
2014-09-01,2014-09-30,Schleswig-Holstein,0,3,30,15.386666666666668,17.923333333333332,2.0166666666666666,84.06666666666666,162014
2014-09-01,2014-09-30,Thuringen,0,3,30,14.50666666666667,11.946666666666667,1.670333333333334,82.43333333333334,527936
2014-10-01,2014-10-31,Baden-Wurttemberg,1,3,31,12.841935483870966,12.193548387096778,2.254193548387097,84.87096774193549,1352564
2014-10-01,2014-10-31,Bayern,1,3,31,9.19032258064516,11.429032258064517,6.435483870967743,84.96774193548387,2487176
2014-10-01,2014-10-31,Berlin,0,3,31,12.451612903225806,14.616129032258064,1.5806451612903225,82.64516129032258,15752
2014-10-01,2014-10-31,Brandenburg,0,3,31,12.548387096774194,15.187096774193549,1.5032258064516126,84.09677419354838,1030796
2014-10-01,2014-10-31,Bremen,0,3,31,12.703225806451616,17.693548387096776,2.458064516129032,86.74193548387096,461
2014-10-01,2014-10-31,Hamburg,0,3,31,12.38064516129032,16.529032258064515,1.913870967741936,87.70967741935483,4016
2014-10-01,2014-10-31,Hessen,0,3,31,12.703225806451616,11.661290322580646,2.2122580645161296,84.19354838709677,839306
2014-10-01,2014-10-31,Mecklenburg-Vorpommern,0,3,31,12.261290322580644,18.13870967741935,1.803225806451613,86.70967741935483,490225
2014-10-01,2014-10-31,Niedersachsen,4,3,31,12.306451612903224,16.190322580645155,1.819032258064516,87.58064516129032,1014470
2014-10-01,2014-10-31,Nordrhein-Westfalen,1,3,31,12.670967741935485,16.906451612903226,2.3193548387096774,87.0,849507
2014-10-01,2014-10-31,Rheinland-Pfalz,0,3,31,12.238709677419353,12.041935483870969,2.8761290322580644,88.03225806451613,805440
2014-10-01,2014-10-31,Saarland,0,3,31,11.561290322580644,12.60322580645162,3.285161290322581,88.38709677419355,85623
2014-10-01,2014-10-31,Sachsen,0,3,31,11.70967741935484,14.632258064516128,1.3787096774193548,83.93548387096774,495184
2014-10-01,2014-10-31,Sachsen-Anhalt,0,3,31,12.606451612903223,14.841935483870968,1.3483870967741938,82.16129032258064,456545
2014-10-01,2014-10-31,Schleswig-Holstein,0,3,31,12.583870967741934,20.15161290322581,2.7025806451612904,88.48387096774194,162014
2014-10-01,2014-10-31,Thuringen,0,3,31,11.13548387096774,13.251612903225803,1.8516129032258064,85.93548387096774,527936
2014-11-01,2014-11-30,Baden-Wurttemberg,0,3,30,7.050000000000001,10.233333333333333,1.8653333333333333,86.43333333333334,1352564
2014-11-01,2014-11-30,Bayern,0,3,30,5.5633333333333335,11.713333333333331,1.2566666666666666,85.06666666666666,2487176
2014-11-01,2014-11-30,Berlin,0,3,30,6.596666666666667,16.18,0.3,86.56666666666666,15752
2014-11-01,2014-11-30,Brandenburg,0,3,30,6.69,16.78,0.2699999999999999,86.0,1030796
2014-11-01,2014-11-30,Bremen,0,3,30,7.053333333333333,18.46,0.8166666666666667,89.1,461
2014-11-01,2014-11-30,Hamburg,0,3,30,6.71,18.48,0.6799999999999999,89.43333333333334,4016
2014-11-01,2014-11-30,Hessen,0,3,30,7.109999999999997,9.97,2.127666666666667,84.76666666666667,839306
2014-11-01,2014-11-30,Mecklenburg-Vorpommern,0,3,30,6.78,21.07,0.66,89.3,490225
2014-11-01,2014-11-30,Niedersachsen,0,3,30,6.5600000000000005,18.47333333333333,0.4466666666666666,89.73333333333333,1014470
2014-11-01,2014-11-30,Nordrhein-Westfalen,0,3,30,7.393333333333333,16.373333333333335,1.6860000000000002,88.96666666666667,849507
2014-11-01,2014-11-30,Rheinland-Pfalz,0,3,30,6.5433333333333366,11.323333333333334,2.5556666666666668,92.13333333333334,805440
2014-11-01,2014-11-30,Saarland,0,3,30,6.016666666666668,12.143333333333333,2.8523333333333327,93.13333333333334,85623
2014-11-01,2014-11-30,Sachsen,1,3,30,6.416666666666668,14.923333333333336,0.4966666666666667,88.43333333333334,495184
2014-11-01,2014-11-30,Sachsen-Anhalt,0,3,30,6.709999999999998,15.843333333333334,0.2833333333333333,85.0,456545
2014-11-01,2014-11-30,Schleswig-Holstein,0,3,30,7.3199999999999985,21.226666666666667,0.9733333333333334,89.7,162014
2014-11-01,2014-11-30,Thuringen,0,3,30,5.403333333333333,12.620000000000005,0.2833333333333333,89.7,527936
2014-12-01,2014-12-31,Baden-Wurttemberg,0,4,31,2.8161290322580648,16.170967741935485,3.3322580645161297,89.6774193548387,1352564
2014-12-01,2014-12-31,Bayern,0,4,31,0.1322580645161293,11.9,2.967741935483871,84.03225806451613,2487176
2014-12-01,2014-12-31,Berlin,0,4,31,2.0064516129032253,21.03870967741936,1.8838709677419352,89.12903225806451,15752
2014-12-01,2014-12-31,Brandenburg,1,4,31,2.238709677419356,23.06774193548388,1.964516129032258,88.83870967741936,1030796
2014-12-01,2014-12-31,Bremen,0,4,31,2.748387096774193,26.748387096774195,2.096774193548387,89.38709677419355,461
2014-12-01,2014-12-31,Hamburg,0,4,31,2.364516129032258,26.13870967741936,3.7516129032258063,90.35483870967742,4016
2014-12-01,2014-12-31,Hessen,0,4,31,2.661290322580645,14.922580645161291,2.829032258064516,89.29032258064517,839306
2014-12-01,2014-12-31,Mecklenburg-Vorpommern,0,4,31,2.261290322580645,28.26451612903225,3.3548387096774195,90.7741935483871,490225
2014-12-01,2014-12-31,Niedersachsen,0,4,31,2.2741935483870965,26.26774193548388,2.267741935483872,90.19354838709675,1014470
2014-12-01,2014-12-31,Nordrhein-Westfalen,0,4,31,3.074193548387097,25.667741935483864,2.383870967741936,90.12903225806453,849507
2014-12-01,2014-12-31,Rheinland-Pfalz,0,4,31,2.648387096774193,18.216129032258067,2.5193548387096776,92.70967741935485,805440
2014-12-01,2014-12-31,Saarland,0,4,31,2.2322580645161287,18.76774193548387,2.983870967741935,93.7741935483871,85623
2014-12-01,2014-12-31,Sachsen,1,4,31,1.9516129032258065,20.12903225806452,1.7516129032258068,87.45161290322581,495184
2014-12-01,2014-12-31,Sachsen-Anhalt,0,4,31,2.335483870967743,23.26451612903226,1.5354838709677423,86.70967741935483,456545
2014-12-01,2014-12-31,Schleswig-Holstein,0,4,31,3.780645161290322,28.72258064516129,4.629032258064516,88.70967741935483,162014
2014-12-01,2014-12-31,Thuringen,0,4,31,1.4774193548387098,20.90967741935484,1.4870967741935484,89.7741935483871,527936
2015-01-01,2015-01-31,Baden-Wurttemberg,0,4,31,1.9806451612903229,17.26774193548387,3.9606451612903215,88.16129032258064,1352564
2015-01-01,2015-01-31,Bayern,1,4,31,-2.1193548387096777,14.154838709677422,5.089677419354841,87.6774193548387,2487176
2015-01-01,2015-01-31,Berlin,0,4,31,2.296774193548387,22.277419354838703,2.283870967741936,89.64516129032258,15752
2015-01-01,2015-01-31,Brandenburg,0,4,31,2.358064516129033,25.503225806451617,2.164516129032258,87.64516129032258,1030796
2015-01-01,2015-01-31,Bremen,0,4,31,2.458064516129032,26.806451612903228,3.041935483870968,88.2258064516129,461
2015-01-01,2015-01-31,Hamburg,0,4,31,2.448387096774194,26.187096774193552,3.261290322580645,88.45161290322581,4016
2015-01-01,2015-01-31,Hessen,0,4,31,2.164516129032258,15.893548387096772,3.4632258064516126,87.3225806451613,839306
2015-01-01,2015-01-31,Mecklenburg-Vorpommern,1,4,31,2.819354838709677,30.977419354838712,2.5612903225806454,87.83870967741936,490225
2015-01-01,2015-01-31,Niedersachsen,1,4,31,2.335483870967741,26.33870967741936,2.635483870967742,88.83870967741936,1014470
2015-01-01,2015-01-31,Nordrhein-Westfalen,0,4,31,2.4516129032258065,26.22258064516129,3.025806451612904,87.90322580645162,849507
2015-01-01,2015-01-31,Rheinland-Pfalz,0,4,31,1.7516129032258063,19.354838709677416,3.935483870967742,90.19354838709675,805440
2015-01-01,2015-01-31,Saarland,0,4,31,1.0000000000000004,20.454838709677425,4.024516129032258,91.51612903225806,85623
2015-01-01,2015-01-31,Sachsen,0,4,31,1.687096774193548,23.361290322580647,2.658064516129032,88.64516129032258,495184
2015-01-01,2015-01-31,Sachsen-Anhalt,0,4,31,2.4290322580645154,25.44838709677419,2.196774193548387,86.2258064516129,456545
2015-01-01,2015-01-31,Schleswig-Holstein,0,4,31,3.074193548387097,29.506451612903223,2.844193548387097,88.16129032258064,162014
2015-01-01,2015-01-31,Thuringen,0,4,31,1.106451612903226,20.70645161290323,2.019354838709677,90.29032258064515,527936
2015-02-01,2015-02-28,Baden-Wurttemberg,0,4,28,0.3499999999999999,13.882142857142856,1.3714285714285714,86.10714285714286,1352564
2015-02-01,2015-02-28,Bayern,1,4,28,-4.071428571428573,9.875000000000002,1.4028571428571426,92.78571428571428,2487176
2015-02-01,2015-02-28,Berlin,0,4,28,1.4642857142857135,16.610714285714288,0.2285714285714286,87.14285714285714,15752
2015-02-01,2015-02-28,Brandenburg,0,4,28,1.3,20.13928571428572,0.3357142857142858,84.21428571428571,1030796
2015-02-01,2015-02-28,Bremen,0,4,28,2.185714285714285,22.60357142857143,1.0857142857142856,85.71428571428571,461
2015-02-01,2015-02-28,Hamburg,0,4,28,1.9714285714285715,22.68571428571429,0.9107142857142856,85.14285714285714,4016
2015-02-01,2015-02-28,Hessen,0,4,28,0.8499999999999999,12.80714285714286,1.542857142857143,84.46428571428571,839306
2015-02-01,2015-02-28,Mecklenburg-Vorpommern,0,4,28,2.042857142857143,27.59642857142857,0.5535714285714286,84.67857142857143,490225
2015-02-01,2015-02-28,Niedersachsen,0,4,28,1.617857142857143,22.45,0.6678571428571428,85.92857142857143,1014470
2015-02-01,2015-02-28,Nordrhein-Westfalen,0,4,28,2.367857142857143,22.52142857142857,1.5125,83.42857142857143,849507
2015-02-01,2015-02-28,Rheinland-Pfalz,0,4,28,0.667857142857143,15.867857142857144,1.3,87.39285714285714,805440
2015-02-01,2015-02-28,Saarland,0,4,28,-0.0035714285714285,17.85357142857143,1.367857142857143,88.96428571428571,85623
2015-02-01,2015-02-28,Sachsen,1,4,28,0.6428571428571429,17.810714285714287,0.3035714285714285,84.07142857142857,495184
2015-02-01,2015-02-28,Sachsen-Anhalt,1,4,28,1.3642857142857143,20.11428571428571,0.3071428571428572,82.64285714285714,456545
2015-02-01,2015-02-28,Schleswig-Holstein,0,4,28,2.025,25.30357142857144,1.460714285714286,87.60714285714286,162014
2015-02-01,2015-02-28,Thuringen,0,4,28,0.0035714285714286,13.860714285714286,0.3,89.32142857142857,527936
2015-03-01,2015-03-31,Baden-Wurttemberg,2,1,31,6.109677419354841,16.380645161290325,1.7358064516129033,79.87096774193549,1352564
2015-03-01,2015-03-31,Bayern,3,1,31,1.84516129032258,12.50967741935484,3.894516129032258,86.74193548387096,2487176
2015-03-01,2015-03-31,Berlin,0,1,31,5.483870967741937,20.29354838709677,1.4161290322580646,78.48387096774194,15752
2015-03-01,2015-03-31,Brandenburg,4,1,31,5.7,23.26774193548387,1.506451612903226,75.93548387096774,1030796
2015-03-01,2015-03-31,Bremen,0,1,31,5.7548387096774185,24.31935483870968,2.0903225806451613,78.45161290322581,461
2015-03-01,2015-03-31,Hamburg,0,1,31,5.47741935483871,24.60000000000001,2.2774193548387096,78.29032258064517,4016
2015-03-01,2015-03-31,Hessen,0,1,31,6.161290322580645,15.303225806451614,1.6929032258064518,79.7741935483871,839306
2015-03-01,2015-03-31,Mecklenburg-Vorpommern,0,1,31,5.070967741935485,27.61612903225807,1.9612903225806453,81.0,490225
2015-03-01,2015-03-31,Niedersachsen,3,1,31,5.422580645161291,24.37096774193549,1.9903225806451608,78.06451612903226,1014470
2015-03-01,2015-03-31,Nordrhein-Westfalen,8,1,31,5.896774193548389,22.916129032258063,2.0816129032258064,79.19354838709677,849507
2015-03-01,2015-03-31,Rheinland-Pfalz,3,1,31,5.667741935483869,18.2483870967742,1.6838709677419357,81.87096774193549,805440
2015-03-01,2015-03-31,Saarland,0,1,31,4.996774193548387,20.09354838709677,1.9506451612903228,81.83870967741936,85623
2015-03-01,2015-03-31,Sachsen,4,1,31,5.209677419354839,21.4,1.7612903225806449,74.96774193548387,495184
2015-03-01,2015-03-31,Sachsen-Anhalt,4,1,31,5.709677419354839,22.90967741935484,1.216129032258065,74.90322580645162,456545
2015-03-01,2015-03-31,Schleswig-Holstein,0,1,31,5.022580645161289,25.53548387096774,2.6735483870967744,81.7741935483871,162014
2015-03-01,2015-03-31,Thuringen,3,1,31,4.22258064516129,18.335483870967742,1.3270967741935484,81.35483870967742,527936
2015-04-01,2015-04-30,Baden-Wurttemberg,8,1,30,9.503333333333334,15.346666666666666,1.6900000000000002,71.4,1352564
2015-04-01,2015-04-30,Bayern,25,1,30,5.886666666666666,12.496666666666666,3.8339999999999983,79.43333333333334,2487176
2015-04-01,2015-04-30,Berlin,0,1,30,8.766666666666667,18.59,0.9,70.8,15752
2015-04-01,2015-04-30,Brandenburg,51,1,30,8.87,20.80333333333333,0.6933333333333332,71.1,1030796
2015-04-01,2015-04-30,Bremen,0,1,30,8.29,20.786666666666665,1.0166666666666666,73.4,461
2015-04-01,2015-04-30,Hamburg,1,1,30,8.223333333333333,22.12666666666667,0.9333333333333336,71.4,4016
2015-04-01,2015-04-30,Hessen,23,1,30,9.58,14.42,2.3063333333333333,71.26666666666667,839306
2015-04-01,2015-04-30,Mecklenburg-Vorpommern,8,1,30,7.99,25.32,1.02,75.8,490225
2015-04-01,2015-04-30,Niedersachsen,15,1,30,8.133333333333335,21.386666666666667,0.977,71.93333333333334,1014470
2015-04-01,2015-04-30,Nordrhein-Westfalen,1,1,30,8.883333333333333,19.83333333333333,1.47,72.4,849507
2015-04-01,2015-04-30,Rheinland-Pfalz,8,1,30,9.276666666666667,16.179999999999996,1.7100000000000002,72.96666666666667,805440
